,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,-0.6933849023191385,-3.0971512059483786,0.0,-1.4027339328418265,1.646377480790573,-1.7777775772168436,0.0,-4.017458368105631,0.0,5.695114462827355,0.0,0.0,-2.4117880856350027,0.0,-1.9326048289672215,0.0,-0.3478727606786691,-1.8746806343549416,-0.23160213610382563,1.8220820946687422,3.777843034252726,0.0,0.0,-3.0217514728718697,0.0,-0.08734064117295048,1.0549094945089266,-2.5445656890047186,-1.2641721031013908,-2.8942774092831858,1.301054916692479,7.112103346723542,0.0,-0.7648366699296361,-1.7119889564836122,-0.6692721253826139,0.27799448421208517,0.0,-3.7394780495987323,-0.45862624551351594,1.891471811652945,1.2628014280460675,4.1700423596787495,0.0,-0.7648281817488556,-1.7119514897433685,-0.6692780466423631,0.2779795820600839,0.0,-3.7394855510396674,-0.45860026361235207,1.8914607021431884,1.2628140433846191,4.1700228812879825,0.0
1,0.0,-1.481285043418179,-0.5818805112252967,2.1764045086519523,0.0,-5.045719368779711,-1.1427114868633126,2.672953086052887,1.5753755556433546,0.14152017249502435,0.0,0.0,-3.13524272648511,-0.2960975917948083,0.9650879956481617,0.0,-4.798534213823169,0.0,5.351539025782559,1.1227575977644122,-3.9170563401139447,0.0,0.0,-2.7825718000454636,0.0,2.057789782929431,0.0,-6.80201040825632,0.0,4.2448405825846525,2.69590377046387,-3.9644511173202,0.0,0.0,-2.288255751970736,0.0,0.5448038840386804,-0.9181929660668775,-3.366740690781933,0.11294529788350438,5.890516662275891,1.062466068869572,-6.829489695222524,0.0,0.0,-2.288272119772472,0.0,0.5448488528458473,-0.9182185275847132,-3.3667389963153216,0.1129325517148505,5.890554554086069,1.062434075087415,-6.829491399471577,0.0
2,0.0,-1.607100637972536,2.0580535356427454,-1.7782928974258372,-0.3959071046264917,-3.9105344887856663,0.23097215046035124,4.944848617955344,0.0,-3.8305924137098213,0.0,0.0,-1.921183438319396,0.0,-0.5335775170643764,-1.4846128294904837,-0.22974808047706574,1.43133254647827,2.297523619262254,-1.1180947322134926,-3.3590695060356612,0.0,0.0,0.30360039154881946,0.2682811064549817,-2.533204320252036,-0.45482073199445416,-2.857441577979092,0.4679736291775871,5.725916175026091,-1.8491576825098832,-1.919593852079382,0.0,0.0,-0.057001449024074446,0.0,-3.9543681283132237,0.0,2.1081362897507283,0.35747149207141504,2.7963086516892943,-3.911687022314325,-2.8743836459803607,0.0,0.0,-0.05701926361916243,0.0,-3.954362999040306,0.0,2.1081359579568915,0.35748894630520667,2.7962779243487557,-3.911670534832412,-2.874387830656744,0.0
3,-0.4985442613257618,2.1348562866208454,0.0,-5.089404200939107,-1.0562778211185009,2.6721478545036703,1.491456930510049,-1.2196808001089021,-0.38903426746572656,-1.4880289321695273,0.0,-0.1482250868938273,0.8930685654322978,0.0,-4.810513589933851,0.0,5.438121985575428,0.9797109589842812,-4.529059699240623,-0.32564915502786285,-2.9897105391780254,0.0,0.0,2.0584997953991824,0.0,-6.804414128613434,0.0,4.164917249830813,2.8574900160127648,-4.105544490903945,0.0,-2.6368511862092436,0.0,0.0,0.5020467953465779,-0.8312686303764583,-3.385554673461666,0.01769980955881323,6.018872283876631,0.9787108988636106,-7.308925894024432,0.0,-2.7021517960626795,0.0,0.0,0.5020950002737834,-0.8313002966037875,-3.385553051299972,0.017693156995024495,6.018904360242017,0.9786845109184039,-7.308927718791702,0.0,-2.7021494012434477,0.0
4,2.0595959101624928,-1.787555874857194,-0.3887882595829506,-3.9312106340219533,0.22266552408063411,4.975805562748903,0.0,-3.880733098094602,0.0,-3.151889277371289,0.0,0.0,-0.5365756656014575,-1.5019445080525884,-0.2318774667372292,1.4482192736795074,2.3182103176679902,-1.1317589942597905,-4.534880628895799,0.0,-2.6674364171794362,0.0,0.18867694614579378,-2.5569213024695614,-0.37477244412018607,-2.882590318411271,0.38571169966679086,5.780210450594181,-1.783235478518952,-3.2623936636278383,0.0,-3.7617362938402454,0.0,0.0,-4.010918332050295,0.0,2.0949951518602017,0.4495328249225494,2.8343256979663334,-4.052966909490774,-3.9787245961067974,0.0,-3.6502708389379634,0.0,0.0,-4.010912865441574,0.0,2.0949930315241616,0.4495537704771735,2.834294322505748,-4.052953179200802,-3.978727068931276,0.0,-3.6502518592405053,0.0
5,0.0,-5.145232527484822,-1.111294392089368,2.7130599219071794,1.5513237571245675,-1.2374714907616102,-0.4328825032198669,-2.9439214183841766,-0.21710654216362535,-4.308237751458233,0.0,0.0,-4.860713694503227,0.0,5.489830052348976,0.9992549280028129,-4.5752693362346,-0.33916873491568467,-3.7214882818109807,-0.10890743037808015,-2.508677023545003,0.0,0.0,-6.873644756648334,0.0,4.26271321318521,2.7777394607363615,-4.093329023584147,0.0,-3.896132886700432,0.0,-2.543015686480121,0.0,-0.6476430099919828,-3.4942244472099926,0.0,6.159979565217322,0.8009932330562464,-7.2655309954197556,0.0,-3.8219652421361605,-0.3214246219584105,0.4777540046022377,0.0,-0.6476780784940406,-3.4942247613988453,0.0,6.160007241170096,0.8009697883912814,-7.265534700540899,0.0,-3.8219590579212426,-0.32141391735476255,0.47771443171149564,0.0
6,-0.9657001027953083,-3.9647732725445195,0.8223959750160326,4.7048904914811285,0.0,-3.902089484803861,0.0,-4.155622755541977,-0.8346330762893484,0.4576632416184889,0.0,-1.6654714473306242,-0.23413868069472876,1.6116934279907458,2.336801805883182,-1.2884409857287338,-4.501679147946502,0.0,-3.5853706535035723,0.0,-1.2764787626815544,0.0,-0.9985720464203318,-2.9031623480237467,1.0278364717300814,5.7846681711998915,-2.3987742193127826,-2.967548030722833,0.0,-4.420525414648813,0.0,-1.1037066172372434,0.0,0.0,2.1427880981490954,0.37460264263518006,2.8475783679475786,-3.99437008970005,-4.035454563356122,0.0,-2.865516100323484,0.0,-2.7528442865018654,0.0,0.0,2.142780315093251,0.37463522892378087,2.8475468361040424,-3.9943679174798685,-4.035451455813677,0.0,-2.865519376727832,0.0,-2.7528356033586387,0.0
7,-0.964428260845418,2.7082497043146248,1.4082435404962457,-1.237073334273342,-0.28999212523714846,-3.0856999141249286,-0.06970430354535928,-3.6427433994350444,0.0,-1.8786809950952943,0.0,0.0,5.508535928579539,1.0298531951665524,-4.600396276972196,-0.36729888126223464,-3.716648110818266,-0.13679629012477434,-2.69930179295379,0.0,-2.5549520080511368,0.0,-0.028664200312800148,4.198667108019816,2.9465242492929367,-4.17992452505338,0.0,-3.9011939507331395,0.0,-2.775218804162183,0.0,-2.216759450807748,0.0,0.0,6.264639071061184,0.6962408025530831,-7.267940506880244,0.0,-3.915809215386723,-0.20045937686461457,-0.7636143805841211,-1.1778439142263064,-1.8756101490287946,0.0,0.0,6.264661387604864,0.6962283508292533,-7.267949843134769,0.0,-3.915796784979131,-0.20046103727695552,-0.7636380988175873,-1.177833967836106,-1.875630949590379,0.0
8,0.909880524921558,4.704527849085505,0.0,-3.9348340595014353,0.0,-4.150560149337323,-0.9252425676320009,-0.46287410786463035,-0.6791722716044113,-2.845788798170812,0.0,1.988799185333967,2.3561262581420106,-1.6529112841032756,-4.370935047108704,0.0,-3.6238231722396375,0.0,-2.469585052329615,0.0,-2.171120147484107,0.0,1.2456433442648684,5.813944423407058,-2.6139052608254776,-2.884141412418195,0.0,-4.448731826609542,0.0,-2.1015500741642157,0.0,-1.0005141858697275,0.0,0.4926565542879846,2.866840375604829,-4.137927253246643,-4.008249938195307,0.0,-2.8883087866840462,0.0,-3.1070062219069605,0.0,-0.86743784952521,0.0,0.4926892484311107,2.8668087383433516,-4.137925087112304,-4.00824703540712,0.0,-2.8883122074966128,0.0,-3.1070131497787923,0.0,-0.8674342931713319,0.0
9,1.719599692827245,-1.247898662908975,-0.5919308609912743,-2.8139977098541102,-0.3794208476682659,-3.5276998061132936,0.0,-2.830122001230073,0.0,-1.4750358753525372,0.0,1.0194454678219333,-4.65209989026345,-0.3488728850568279,-3.7830332992530025,-0.11487784996710992,-2.743604330027516,0.0,-3.0790843343954766,0.0,-2.702347271260752,0.0,3.2687988584454875,-4.3643132430305265,0.0,-3.9394247074697297,0.0,-2.803346925225547,0.0,-2.239800808914083,0.0,-2.6029201148221937,0.0,0.9237585636627355,-7.418457521245436,0.0,-3.8132867593416275,-0.45154599968491027,-0.5169229980641177,-1.4383816067543354,-2.027482318821061,0.0,-0.6739284890596942,0.0,0.9237453717299893,-7.4184671378944245,0.0,-3.8132749933438514,-0.45154688513768804,-0.5169476952178176,-1.4383709432574054,-2.027494209955627,0.0,-0.6739828787661661,0.0
