,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.8746841131048066,-2.0327517294540742,0.0,-7.395523208306742,3.171973296037045,-5.622211128645094,0.0,0.27748729533227934,3.2571289646230683,2.33391974969106,0.0,0.0,-2.1953873014068925,-0.8957497261297798,-6.689193016712269,0.0,-3.7566809487217023,-1.3433070482778309,3.4749950144731923,0.9079712173804877,5.1410911899542056,0.0,0.0,-0.7085519645733784,-3.7009139111694678,-2.3112740403126386,0.0,-7.575728713075147,0.0,7.159882887605362,2.596414965935434,3.5051708111695,0.0,-4.5821471434493555,-3.340811023784984,-4.493014215692792,1.3380338599350283,0.0,-9.272443771961836,-0.9360185069554827,10.174971584836001,0.0,5.572615481753207,0.0,-4.58216962459308,-3.3408023215044658,-4.493029985279417,1.338061128683199,0.0,-9.272449128666127,-0.9359895667562568,10.174939844602072,0.0,5.5726213021227045,0.0
1,-0.6946816985452076,-1.4005473033753768,-5.989339937946436,1.7923043407747752,-2.389174582809561,-3.3444438076912997,0.0,6.143503151130969,0.0,5.167787792791589,0.0,0.0,-5.106662143390617,-2.641016523321671,-1.9277468112416374,0.0,-3.9051657326555356,0.0,7.09835782048267,0.3783644083341864,4.350238775802118,0.0,0.0,-7.3137310349431495,0.0,-2.247867443290996,-1.416434469482608,-4.7095942647733535,3.5415497178200805,9.866012109731193,0.0,3.5917921844598633,0.0,0.0,-6.335394850007781,0.06604777226915104,-1.9149405675304543,-0.6216242172610187,-6.383218480180908,5.893907350678784,8.207742323346512,0.0,4.403936235742334,0.0,0.0,-6.335399532945418,0.06606301942849724,-1.9149314349250157,-0.6216349412550337,-6.383179747514911,5.89388918676762,8.207713198611987,0.0,4.403916321836698,0.0
2,0.0,-7.547224168003042,3.151484292101414,-5.731222106248257,0.0,0.3439295881413118,3.2386930485564847,3.815106315529948,2.113945048017074,10.819985387364795,0.0,-0.696094531397784,-7.007564535419797,0.0,-4.004637435527725,-1.1332089215311703,3.584532102674376,0.6908571954305387,6.815208406746809,0.0,13.274915710671188,0.0,-3.5658976896198347,-2.536834267437049,0.0,-7.8779874667581185,0.0,7.588101112679624,2.414776592131873,5.343492639198644,0.0,11.603360360570502,0.0,-4.929493455417622,1.542755019235642,0.0,-9.275405366261303,-1.34362352626487,10.584865640197405,0.0,7.028839218320804,0.0,8.07745565944642,0.0,-4.929518580496284,1.5427875474026242,0.0,-9.275404993221992,-1.343604166733381,10.584837589480056,0.0,7.0288277573812845,0.0,8.07744864455856,0.0
3,-3.72691614544296,-0.629948138616232,0.0,-4.693518069735525,0.0,6.341009038101864,0.0,8.364948187888533,3.6356428487018144,1.6903731093131258,0.0,-0.061047856562290725,-3.298170819124868,0.0,-3.9943752834472157,0.0,7.451372436809955,0.0,7.5025618950454565,6.278845311356651,-3.8999905923688294,0.0,0.0,-3.0455318850292734,0.0,-4.600680787789013,1.6923718860763381,11.137914571404185,0.0,6.07928300099001,5.471854463362225,-0.9755508705888483,0.0,0.0,-2.089101676472227,-0.3177571465557305,-6.542121896937236,5.7185472150945715,8.572671585940771,0.0,6.85559716743156,2.1576071596708823,0.16614816970628166,0.0,0.0,-2.089084866871316,-0.3177678579208365,-6.542082872917277,5.718528898307129,8.572642739930581,0.0,6.85557963437764,2.1576125415788905,0.1661898539890183,0.0
4,2.6930734687346636,-5.511893455534156,0.0,0.584803827197633,2.770240314518735,4.278038661616623,1.6733531053316986,10.478190948258014,0.0,-6.13920624037998,0.0,0.0,-4.4958859100782345,-0.08011890044201664,3.377471017984246,0.0,7.109617519353018,0.0,11.5129896828003,-3.114966115064677,-3.1715656888478883,0.0,0.0,-7.692324459720323,-0.348982453519886,7.162449154023065,3.572841944584937,4.764455579312266,0.0,10.013688722732251,0.0,-6.659214338909436,0.0,0.0,-8.461665521706685,-2.9751228685124476,11.079859018569005,0.6445380932125877,6.702675345703346,0.0,7.039234938535288,0.0,-6.025301338262823,0.0,0.0,-8.461658813671914,-2.9751170014018946,11.079845125346989,0.644524146335923,6.702671090812961,0.0,7.039247759506084,0.0,-6.025322737954619,0.0
5,-0.8139210684062759,-4.247808175323287,0.0,6.290190020751374,0.0,7.913902965542774,4.372346448915243,-1.177394641858287,-0.480805110369098,-5.97347247879414,0.0,0.0,-4.0076050886171055,0.0,7.475631930058646,0.0,7.140799080917426,7.040591191150414,-4.9718590863272905,0.0,-0.35253835003374867,0.0,0.0,-4.104161640381343,0.7646838812407131,11.507407362613286,0.0,6.418101325877967,4.692118622612074,-3.092243231919256,0.0,-5.393423601471348,0.0,0.0,-6.2140586755043525,4.737928711301054,9.096506488054889,0.0,7.29837002306315,1.3378375480244564,-1.89495357016094,0.0,3.3719825152324967,0.0,0.0,-6.214019937993232,4.737901041532999,9.096481429973636,0.0,7.298355995600581,1.3378350537339823,-1.8949280825564796,0.0,3.371979703072292,0.0
6,0.0,0.7097951182147844,2.5255823894136054,4.517811759646917,1.4435754360889952,10.59741222226629,0.0,-7.744870293521,-0.20574823988885882,3.3344371983096144,0.0,-0.14421063886120855,3.4165017477689297,0.0,7.123704455500501,0.0,11.559422121080187,-3.1724663740862358,-2.972962123963363,0.0,1.177311331956643,0.0,-0.1464965016450659,7.189299631603907,3.401889514045009,4.87683374099257,0.0,10.053736087519006,0.0,-8.110440448800205,0.0,6.074624725429678,0.0,-2.088841706130684,11.02979351344786,0.0,7.073844940070906,0.0,7.085374129607236,0.0,-4.130471005079528,2.1231035323029612,-0.13619176438952607,0.0,-2.088823771204007,11.029766179443056,0.0,7.073833517105932,0.0,7.085386905274116,0.0,-4.1305009568074595,2.12313927565444,-0.13622580039159837,0.0
7,0.0,6.285973596649974,0.0,7.696111043053189,4.785955015412591,-1.1743101007262169,-0.893403094450762,-3.332447420969986,0.1267911453138204,1.221355793368173,0.0,0.0,7.446063289408356,0.0,6.870576884625668,7.487323358849118,-5.1818948425346845,0.0,0.14602365691578356,0.0,-0.6147348096595451,0.0,1.0822704719406495,11.29742058844927,0.0,6.258628779933884,4.935931710069985,-3.208288504256185,0.0,-2.7404185316238783,2.28566348292345,-0.19731070913628912,0.0,5.279519797176935,8.727387618243387,0.0,6.993088795510438,1.811666239391685,-2.120092726495515,0.0,2.362220933842596,0.0,-1.1741490863449444,0.0,5.2794895225034555,8.72736390964769,0.0,6.993075758564937,1.8116617092895249,-2.120066404328902,0.0,2.3622056841780092,0.0,-1.174138157751392,0.0
8,2.462604960216175,4.476635561775999,1.399725047457867,10.468602755959333,0.0,-7.655011941733414,-0.1801959142433862,2.708987184430489,0.0,-1.1791333726265174,0.0,0.0030439514254743116,6.983611832158876,0.0,11.462780768015968,-3.3391713386275335,-2.808638565165955,0.0,0.6088038969267018,0.0,-2.5467425178886005,0.0,3.5065837381509146,4.631573816079193,0.0,9.779810299244062,0.0,-7.891570668298908,0.0,4.585433031912034,0.0,-7.807163938581807,0.0,1.0174044206712196,6.354180353027261,0.0,6.886895564209761,0.0,-4.556073279283224,3.1293662886922036,-0.747310704654236,0.0,-8.391230324876254,0.0,1.01737679718934,6.354183293142368,0.0,6.886908244324685,0.0,-4.5561011575727335,3.1293981952240757,-0.7473307249433514,0.0,-8.391198829120361,0.0
9,0.0,7.569957715126052,4.702345797656093,-1.1560268351899383,-0.871803576074548,-3.2786776829640374,0.11692352088357172,0.9059334618711778,0.0,-7.470226270895819,0.0,0.0,6.930922868351463,6.982480501077881,-4.911459805610274,0.0,0.14337843538361206,0.0,-1.5885580344844996,0.0,-7.808280138102708,0.0,0.0,6.583732868581071,3.9854369460526007,-2.730039068154877,0.0,-2.2454361817013657,1.3609311492036813,-2.736252788048299,-0.3812011664266146,-9.693861417977722,0.0,0.0,6.7690303628925585,1.7205347417940553,-2.034633270770314,0.0,2.2845226383016115,0.0,-3.5551691312903033,-3.1938355882574543,-0.42276302525732223,0.0,0.0,6.769015706728032,1.7205357870409443,-2.034610609373644,0.0,2.2845080898127312,0.0,-3.5551625656942254,-3.193808671188525,-0.4227955243471082,0.0
